id,items_,filename,from_,to_
1018,обвиняешь,cta0073.seg_Y1,322230.0,349336.0
1019,в,cta0073.seg_Y1,349336.0,352834.0
1020,бестактности,cta0073.seg_Y1,352834.0,392304.0
1021,но,cta0073.seg_Y1,412524.0,418698.0
1022,честное,cta0073.seg_Y1,418698.0,437964.0
1023,слово,cta0073.seg_Y1,437964.0,457070.0
1024,витя,cta0073.seg_Y1,457070.0,476500.0
1025,я,cta0073.seg_Y1,497974.0,511810.0
1026,думала,cta0073.seg_Y1,553162.0,570148.0
1027,обо,cta0073.seg_Y1,570148.0,578590.0
1028,всех,cta0073.seg_Y1,578590.0,592250.0
1029,нас,cta0073.seg_Y1,592250.0,607328.0
1030,о,cta0074.seg_Y1,0.0,3970.0
1031,будущем,cta0074.seg_Y1,3970.0,24844.0
1032,наташки,cta0074.seg_Y1,24844.0,52852.0
1033,да,cta0075.seg_Y1,0.0,6036.0
1034,как,cta0075.seg_Y1,6036.0,16286.0
1035,ты,cta0075.seg_Y1,16286.0,22596.0
1036,можешь,cta0075.seg_Y1,22596.0,47336.0
1037,что,cta0076.seg_Y1,0.0,22122.0
1038,как,cta0077.seg_Y1,0.0,10418.0
1039,ты,cta0077.seg_Y1,10418.0,16864.0
1040,вообще,cta0077.seg_Y1,35766.0,52358.0
1041,говорить,cta0077.seg_Y1,52358.0,70568.0
1042,об,cta0077.seg_Y1,70568.0,76020.0
1043,этом,cta0077.seg_Y1,76020.0,85564.0
1044,сейчас,cta0077.seg_Y1,85564.0,109444.0
1045,как,cta0078.seg_Y1,0.0,10246.0
1046,у,cta0078.seg_Y1,10246.0,12294.0
1047,тебя,cta0078.seg_Y1,12294.0,24430.0
1048,что,cta0079.seg_Y1,14544.0,23652.0
1049,меня,cta0079.seg_Y1,23652.0,33920.0
1050,изумляет,cta0079.seg_Y1,33920.0,64444.0
1051,он,cta0079.seg_Y1,104836.0,113246.0
1052,чувствовал,cta0079.seg_Y1,113246.0,135952.0
1053,что,cta0079.seg_Y1,135952.0,143970.0
1054,раздражение,cta0079.seg_Y1,143970.0,173808.0
1055,растет,cta0079.seg_Y1,173808.0,193740.0
1056,и,cta0079.seg_Y1,193740.0,195676.0
1057,рвется,cta0079.seg_Y1,195676.0,213568.0
1058,на,cta0079.seg_Y1,213568.0,219782.0
1059,волю,cta0079.seg_Y1,219782.0,237174.0
1060,ей-богу,cta0080.seg_Y1,0.0,26308.0
1061,в,cta0080.seg_Y1,26308.0,29288.0
1062,тебе,cta0080.seg_Y1,29288.0,40462.0
1063,есть,cta0080.seg_Y1,40462.0,52156.0
1064,какой-то,cta0080.seg_Y1,52156.0,70672.0
1065,душевный,cta0080.seg_Y1,70672.0,93966.0
1066,дефект,cta0080.seg_Y1,93966.0,119002.0
1067,какая-то,cta0081.seg_Y1,0.0,20612.0
1068,чувств,cta0081.seg_Y1,56420.0,81394.0
1069,что-то,cta0082.seg_Y1,0.0,16684.0
1070,прости,cta0082.seg_Y1,16684.0,34196.0
1071,меня,cta0082.seg_Y1,34196.0,48722.0
1072,недочеловеческое,cta0082.seg_Y1,54418.0,108802.0
1073,как,cta0083.seg_Y1,0.0,11084.0
1074,же,cta0083.seg_Y1,11084.0,17676.0
1075,можно,cta0083.seg_Y1,17676.0,40982.0
1076,дело,cta0084.seg_Y1,0.0,14728.0
1077,то,cta0084.seg_Y1,14728.0,21326.0
1078,в,cta0084.seg_Y1,21326.0,24376.0
1079,том,cta0084.seg_Y1,24376.0,36004.0
1080,что,cta0084.seg_Y1,36004.0,45500.0
1081,больна,cta0084.seg_Y1,45500.0,65116.0
1082,а,cta0084.seg_Y1,99076.0,101700.0
1083,не,cta0084.seg_Y1,101700.0,107426.0
1084,ведь,cta0084.seg_Y1,153812.0,167554.0
1085,и,cta0085.seg_Y1,0.0,4662.0
1086,на,cta0085.seg_Y1,4662.0,9482.0
1087,твоем,cta0085.seg_Y1,9482.0,27638.0
1088,бы,cta0085.seg_Y1,27638.0,32980.0
1089,месте,cta0085.seg_Y1,32980.0,53992.0
1090,говори,cta0086.seg_Y1,0.0,17100.0
1091,тише,cta0086.seg_Y1,17100.0,37896.0
1092,на,cta0087.seg_Y1,0.0,6444.0
1093,твоем,cta0087.seg_Y1,6444.0,27346.0
1094,бы,cta0087.seg_Y1,27346.0,33250.0
1095,месте,cta0087.seg_Y1,33250.0,52452.0
1096,я,cta0087.seg_Y1,52452.0,59686.0
1097,никогда,cta0087.seg_Y1,59686.0,81972.0
1098,первый,cta0087.seg_Y1,81972.0,105870.0
1099,тихо,cta0088.seg_Y1,0.0,22016.0
1100,она,cta0089.seg_Y1,0.0,11110.0
1101,махнула,cta0089.seg_Y1,11110.0,31214.0
1102,рукой,cta0089.seg_Y1,31214.0,48980.0
1103,оба,cta0090.seg_Y1,0.0,9570.0
1104,прислушались,cta0090.seg_Y1,9570.0,45868.0
1105,нет,cta0091.seg_Y1,0.0,14976.0
1106,все,cta0091.seg_Y1,26174.0,36136.0
1107,было,cta0091.seg_Y1,36136.0,46764.0
1108,тихо,cta0091.seg_Y1,46764.0,66162.0
1109,дочка,cta0092.seg_Y1,0.0,16584.0
1110,спала,cta0092.seg_Y1,16584.0,32708.0
1111,за,cta0092.seg_Y1,32708.0,38962.0
1112,ширмой,cta0092.seg_Y1,38962.0,55710.0
1113,в,cta0092.seg_Y1,55710.0,59234.0
1114,углу,cta0092.seg_Y1,59234.0,75396.0
1115,там,cta0093.seg_Y1,0.0,10146.0
1116,же,cta0093.seg_Y1,10146.0,15422.0
1117,за,cta0093.seg_Y1,15422.0,21778.0
1118,ширмой,cta0093.seg_Y1,21778.0,38328.0
1119,стоял,cta0093.seg_Y1,38328.0,57192.0
1120,ее,cta0093.seg_Y1,57192.0,63512.0
1121,письменный,cta0093.seg_Y1,63512.0,85512.0
1122,столик,cta0093.seg_Y1,85512.0,108500.0
1123,за,cta0093.seg_Y1,118224.0,124286.0
1124,которым,cta0093.seg_Y1,124286.0,141976.0
1125,вечерами,cta0093.seg_Y1,141976.0,165380.0
1126,она,cta0093.seg_Y1,165380.0,173152.0
1127,готовила,cta0093.seg_Y1,173152.0,198156.0
1128,уроки,cta0093.seg_Y1,198156.0,219492.0
1129,дмитриев,cta0094.seg_Y1,0.0,24342.0
1130,смастерил,cta0094.seg_Y1,24342.0,50622.0
1131,и,cta0094.seg_Y1,50622.0,52128.0
1132,повесил,cta0094.seg_Y1,52128.0,73190.0
1133,над,cta0094.seg_Y1,73190.0,83038.0
1134,столиком,cta0094.seg_Y1,83038.0,104536.0
1135,для,cta0094.seg_Y1,122506.0,131510.0
1136,книг,cta0094.seg_Y1,131510.0,149132.0
1137,провел,cta0094.seg_Y1,167448.0,183268.0
1138,туда,cta0094.seg_Y1,183268.0,198746.0
1139,для,cta0094.seg_Y1,237876.0,244416.0
1140,настольной,cta0094.seg_Y1,244416.0,267558.0
1141,лампы,cta0094.seg_Y1,267558.0,288386.0
1142,сделал,cta0094.seg_Y1,311700.0,333970.0
1143,за,cta0094.seg_Y1,333970.0,341552.0
1144,ширмой,cta0094.seg_Y1,341552.0,362868.0
1145,особую,cta0094.seg_Y1,368480.0,392590.0
1146,комнатку,cta0094.seg_Y1,392590.0,425484.0
1147,одиночку,cta0094.seg_Y1,438510.0,472746.0
1148,как,cta0094.seg_Y1,487500.0,498562.0
1149,называли,cta0094.seg_Y1,498562.0,525044.0
1150,ее,cta0094.seg_Y1,525044.0,537274.0
1151,в,cta0094.seg_Y1,537274.0,540804.0
1152,семье,cta0094.seg_Y1,540804.0,560872.0
1153,дмитриев,cta0095.seg_Y1,0.0,26256.0
1154,и,cta0095.seg_Y1,26256.0,28896.0
1155,лена,cta0095.seg_Y1,28896.0,42182.0
1156,спали,cta0095.seg_Y1,42182.0,59224.0
1157,на,cta0095.seg_Y1,59224.0,63522.0
1158,широкой,cta0095.seg_Y1,63522.0,81260.0
1159,тахте,cta0095.seg_Y1,81260.0,101298.0
1160,чехословацкого,cta0095.seg_Y1,101298.0,139076.0
1161,производства,cta0095.seg_Y1,139076.0,176638.0
1162,удачно,cta0095.seg_Y1,186256.0,206894.0
1163,купленной,cta0095.seg_Y1,206894.0,229898.0
1164,три,cta0095.seg_Y1,229898.0,239190.0
1165,года,cta0095.seg_Y1,239190.0,252458.0
1166,назад,cta0095.seg_Y1,252458.0,271940.0
1167,и,cta0095.seg_Y1,290706.0,297162.0
1168,являвшейся,cta0095.seg_Y1,297162.0,327184.0
1169,предметом,cta0095.seg_Y1,327184.0,357604.0
1170,зависти,cta0095.seg_Y1,357604.0,379696.0
1171,знакомых,cta0095.seg_Y1,379696.0,409458.0
1172,тахта,cta0096.seg_Y1,0.0,16704.0
1173,стояла,cta0096.seg_Y1,16704.0,38462.0
1174,у,cta0096.seg_Y1,38462.0,42818.0
1175,окна,cta0096.seg_Y1,42818.0,63808.0
1176,ее,cta0096.seg_Y1,86662.0,101084.0
1177,отделял,cta0096.seg_Y1,101084.0,121318.0
1178,от,cta0096.seg_Y1,121318.0,126876.0
1179,одиночки,cta0096.seg_Y1,126876.0,154522.0
1180,дубовый,cta0096.seg_Y1,165680.0,195854.0
1181,с,cta0096.seg_Y1,195854.0,202146.0
1182,резными,cta0096.seg_Y1,202146.0,223878.0
1183,украшениями,cta0096.seg_Y1,223878.0,257024.0
1184,буфет,cta0096.seg_Y1,257024.0,279730.0
1185,доставшийся,cta0096.seg_Y1,294274.0,326848.0
1186,лене,cta0096.seg_Y1,326848.0,339318.0
1187,в,cta0096.seg_Y1,339318.0,341752.0
1188,наследство,cta0096.seg_Y1,341752.0,368682.0
1189,от,cta0096.seg_Y1,368682.0,373796.0
1190,бабушки,cta0096.seg_Y1,373796.0,400526.0
1191,вещь,cta0096.seg_Y1,428596.0,443702.0
1192,нелепая,cta0096.seg_Y1,443702.0,473588.0
1193,которую,cta0096.seg_Y1,485890.0,504226.0
1194,дмитриев,cta0096.seg_Y1,504226.0,530626.0
1195,много,cta0096.seg_Y1,543006.0,558950.0
1196,раз,cta0096.seg_Y1,558950.0,567774.0
1197,предлагал,cta0096.seg_Y1,567774.0,590622.0
1198,продать,cta0096.seg_Y1,590622.0,616524.0
1199,лена,cta0096.seg_Y1,640604.0,654154.0
1200,была,cta0096.seg_Y1,670278.0,681582.0
1201,не,cta0096.seg_Y1,681582.0,685490.0
1202,против,cta0096.seg_Y1,685490.0,706892.0
1203,но,cta0096.seg_Y1,729246.0,736860.0
1204,возражала,cta0096.seg_Y1,736860.0,768128.0
1205,теща,cta0096.seg_Y1,768128.0,795482.0
1206,вера,cta0097.seg_Y1,0.0,16348.0
1207,лазаревна,cta0097.seg_Y1,16348.0,44650.0
1208,жила,cta0097.seg_Y1,58796.0,72478.0
1209,недалеко,cta0097.seg_Y1,72478.0,101774.0
1210,через,cta0097.seg_Y1,112186.0,124836.0
1211,два,cta0097.seg_Y1,124836.0,134498.0
1212,дома,cta0097.seg_Y1,134498.0,153044.0
1213,и,cta0097.seg_Y1,175788.0,179664.0
1214,приходила,cta0097.seg_Y1,179664.0,205664.0
1215,к,cta0097.seg_Y1,205664.0,209928.0
1216,лене,cta0097.seg_Y1,209928.0,222518.0
1217,почти,cta0097.seg_Y1,222518.0,242910.0
1218,ежедневно,cta0097.seg_Y1,242910.0,273818.0
1219,под,cta0097.seg_Y1,273818.0,283250.0
1220,предлогом,cta0097.seg_Y1,283250.0,308450.0
1221,наташеньке,cta0097.seg_Y1,343142.0,376494.0
1222,и,cta0097.seg_Y1,393128.0,399580.0
1223,облегчить,cta0097.seg_Y1,404924.0,438690.0
1224,ленусе,cta0097.seg_Y1,438690.0,466048.0
1225,а,cta0097.seg_Y1,492172.0,496706.0
1226,на,cta0097.seg_Y1,496706.0,502460.0
1227,самом,cta0097.seg_Y1,502460.0,519490.0
1228,деле,cta0097.seg_Y1,519490.0,534540.0
1229,с,cta0097.seg_Y1,549464.0,555368.0
1230,единственной,cta0097.seg_Y1,555368.0,587634.0
1231,целью,cta0097.seg_Y1,587634.0,611860.0
1232,беспардонно,cta0097.seg_Y1,630036.0,670988.0
1233,вмешиваться,cta0097.seg_Y1,670988.0,708884.0
1234,в,cta0097.seg_Y1,718352.0,720732.0
1235,чужую,cta0097.seg_Y1,720732.0,742632.0
1236,жизнь,cta0097.seg_Y1,742632.0,760382.0
1237,вечерами,cta0098.seg_Y1,0.0,25600.0
1238,ложась,cta0098.seg_Y1,25600.0,41778.0
1239,на,cta0098.seg_Y1,41778.0,46418.0
1240,свое,cta0098.seg_Y1,46418.0,60924.0
1241,чешское,cta0098.seg_Y1,60924.0,85890.0
1242,ложе,cta0098.seg_Y1,85890.0,106976.0
1243,оказавшееся,cta0098.seg_Y1,122454.0,158420.0
1244,не,cta0098.seg_Y1,158420.0,166378.0
1245,то,cta0098.seg_Y1,180870.0,185234.0
1246,прочным,cta0098.seg_Y1,185234.0,212142.0
1247,вскоре,cta0098.seg_Y1,229904.0,245766.0
1248,оно,cta0098.seg_Y1,245766.0,253916.0
1249,расшаталось,cta0098.seg_Y1,253916.0,283490.0
1250,и,cta0098.seg_Y1,283490.0,284738.0
1251,скрипело,cta0098.seg_Y1,284738.0,305936.0
1252,при,cta0098.seg_Y1,305936.0,312744.0
1253,каждом,cta0098.seg_Y1,312744.0,330524.0
1254,движении,cta0098.seg_Y1,330524.0,354744.0
1255,дмитриев,cta0098.seg_Y1,383968.0,409544.0
1256,и,cta0098.seg_Y1,409544.0,412052.0
1257,лена,cta0098.seg_Y1,412052.0,424478.0
1258,всегда,cta0098.seg_Y1,424478.0,448538.0
1259,долго,cta0098.seg_Y1,448538.0,464972.0
1260,прислушивались,cta0098.seg_Y1,464972.0,501042.0
1261,к,cta0098.seg_Y1,501042.0,505554.0
1262,звукам,cta0098.seg_Y1,505554.0,526540.0
1263,доносившимся,cta0098.seg_Y1,526540.0,565482.0
1264,из,cta0098.seg_Y1,568874.0,576542.0
1265,одиночки,cta0098.seg_Y1,576542.0,606826.0
1266,стараясь,cta0098.seg_Y1,628240.0,649034.0
1267,понять,cta0098.seg_Y1,649034.0,669840.0
1268,дочка,cta0098.seg_Y1,708048.0,728216.0
1269,или,cta0098.seg_Y1,733130.0,741346.0
1270,нет,cta0098.seg_Y1,741346.0,755680.0
1271,дмитриев,cta0098.seg_Y1,797302.0,823400.0
1272,звал,cta0098.seg_Y1,823400.0,840806.0
1273,проверяя,cta0098.seg_Y1,840806.0,864894.0
1274,вполголоса,cta0098.seg_Y1,864894.0,902614.0
1275,наташ,cta0098.seg_Y1,921974.0,949170.0
1276,наташ,cta0099.seg_Y1,9740.0,32866.0
1277,лена,cta0100.seg_Y1,0.0,13492.0
1278,подходила,cta0100.seg_Y1,13492.0,38440.0
1279,на,cta0100.seg_Y1,38440.0,44062.0
1280,цыпочках,cta0100.seg_Y1,44062.0,72156.0
1281,и,cta0100.seg_Y1,77546.0,81170.0
1282,смотрела,cta0100.seg_Y1,81170.0,105918.0
1283,сквозь,cta0100.seg_Y1,105918.0,121194.0
1284,щелку,cta0100.seg_Y1,121194.0,140662.0
1285,в,cta0100.seg_Y1,140662.0,144410.0
1286,ширме,cta0100.seg_Y1,144410.0,164658.0
